customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00763,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.79,2394.92,No
CUST-00764,Female,0,No,No,20,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,63.6,1278.16,No
CUST-00765,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.39,441.29,No
CUST-00766,Male,0,Yes,No,39,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.7,1818.35,No
CUST-00767,Male,0,No,No,21,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.03,1203.14,No
CUST-00768,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.33,317.52,Yes
CUST-00769,Female,0,Yes,No,59,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.34,4675.54,No
CUST-00770,Male,0,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,82.29,4778.82,No
CUST-00771,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.59,129.49,No
CUST-00772,Male,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,91.36,4935.59,No
CUST-00773,Male,0,No,No,6,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,67.83,378.29,Yes
CUST-00774,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,71.98,94.66,No
CUST-00775,Female,1,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.0,6672.73,No
CUST-00776,Male,0,Yes,No,59,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),78.67,4636.2,Yes
CUST-00777,Male,1,No,Yes,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),53.19,589.98,Yes
CUST-00778,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,88.0,3512.94,Yes
CUST-00779,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.62,114.7,Yes
CUST-00780,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,97.43,2717.25,No
CUST-00781,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.65,56.63,No
CUST-00782,Male,0,No,No,62,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,86.33,5359.11,No
CUST-00783,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,77.22,780.81,No
CUST-00784,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,109.04,888.2,No
CUST-00785,Female,0,Yes,Yes,62,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,45.66,2838.98,No
CUST-00786,Male,0,No,No,7,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,71.41,487.9,No
CUST-00787,Male,1,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),43.34,298.23,No
CUST-00788,Female,0,No,No,47,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,77.6,3642.46,No
CUST-00789,Female,0,No,No,10,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,52.08,514.56,Yes
CUST-00790,Male,0,No,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,57.03,166.11,Yes
CUST-00791,Female,0,No,Yes,23,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),55.35,1263.76,No
CUST-00792,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),108.38,4138.73,No
CUST-00793,Male,1,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,79.9,3993.92,No
CUST-00794,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),56.62,796.73,No
CUST-00795,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,78.28,1572.22,Yes
CUST-00796,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),84.66,3313.33,Yes
CUST-00797,Male,0,No,No,45,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,79.09,3565.19,No
CUST-00798,Male,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,47.94,94.02,Yes
CUST-00799,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),91.95,94.73,No
CUST-00800,Male,1,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,1090.92,No
CUST-00801,Male,0,No,No,45,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,70.96,3194.28,No
CUST-00802,Female,1,No,Yes,58,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,67.55,3931.46,Yes
CUST-00803,Male,0,No,No,56,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),53.07,2956.52,No
CUST-00804,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,100.84,2936.34,Yes
CUST-00805,Female,0,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,88.36,5479.9,Yes
CUST-00806,Female,0,No,No,36,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,51.12,1829.32,Yes
CUST-00807,Female,1,No,Yes,41,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),79.09,3242.05,Yes
CUST-00808,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.51,492.3,No
CUST-00809,Female,0,No,Yes,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,80.82,565.2,Yes
CUST-00810,Male,0,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.76,1332.46,No
CUST-00811,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.14,1822.6,No
CUST-00812,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,103.93,3109.72,No
CUST-00813,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.79,292.44,No
CUST-00814,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),86.42,263.27,Yes
CUST-00815,Female,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,81.15,4543.35,No
CUST-00816,Male,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,91.28,5934.29,No
CUST-00817,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,91.92,834.71,Yes
CUST-00818,Male,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.29,708.1,No
CUST-00819,Female,1,No,No,66,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,44.0,2916.99,No
CUST-00820,Male,0,No,No,64,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.98,4023.89,Yes
CUST-00821,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,80.7,3299.79,Yes
CUST-00822,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.66,2022.51,No
CUST-00823,Female,0,No,Yes,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.25,1415.96,No
CUST-00824,Male,0,No,Yes,52,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,101.83,5292.94,Yes
CUST-00825,Female,0,Yes,Yes,55,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,74.31,4079.85,No
CUST-00826,Female,0,No,No,1,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),79.63,76.34,Yes
CUST-00827,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.98,235.41,Yes
CUST-00828,Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.53,297.41,Yes
CUST-00829,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.71,6355.56,Yes
CUST-00830,Female,0,No,Yes,27,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),72.44,1950.41,No
CUST-00831,Male,0,No,No,4,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.81,244.81,No
CUST-00832,Male,0,No,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,91.35,1453.81,No
CUST-00833,Male,1,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.84,278.79,No
CUST-00834,Female,0,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.53,1166.85,No
CUST-00835,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.12,48.9,No
CUST-00836,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,88.63,363.57,No
CUST-00837,Male,0,No,No,62,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,77.8,4823.75,No
CUST-00838,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.29,143.0,Yes
CUST-00839,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),60.45,910.96,No
CUST-00840,Male,0,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.71,945.77,No
CUST-00841,Male,0,Yes,No,31,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,88.41,2731.59,Yes
CUST-00842,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.12,624.79,No
CUST-00843,Male,0,No,Yes,40,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.59,3949.36,Yes
CUST-00844,Male,0,No,No,28,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,64.44,1794.65,No
CUST-00845,Male,0,Yes,Yes,9,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,74.06,676.06,No
CUST-00846,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,87.46,1058.71,No
CUST-00847,Female,0,No,No,22,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,71.19,1566.54,Yes
CUST-00848,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,93.24,2235.18,No
CUST-00849,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.78,5207.69,Yes
CUST-00850,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,92.74,6486.67,No
CUST-00851,Male,0,No,No,57,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,64.76,3689.63,Yes
CUST-00852,Female,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.31,865.51,No
CUST-00853,Male,1,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),94.46,3856.42,No
CUST-00854,Male,1,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.06,1685.36,Yes
CUST-00855,Male,1,No,No,5,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,64.9,302.63,Yes
CUST-00856,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.8,38.73,No
CUST-00857,Male,0,Yes,Yes,8,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,73.12,593.53,Yes
CUST-00858,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,80.4,806.97,No
CUST-00859,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.5,2301.95,No
CUST-00860,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.09,1153.82,No
CUST-00861,Female,0,Yes,Yes,34,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,59.08,2001.16,No
CUST-00862,Male,0,No,No,9,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,65.91,606.34,No
CUST-00863,Female,1,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.7,243.6,No
CUST-00864,Female,0,Yes,No,69,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),66.69,4593.02,No
CUST-00865,Female,0,Yes,No,48,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,70.69,3395.91,No
CUST-00866,Male,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),85.89,4655.74,No
CUST-00867,Male,1,Yes,No,11,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.05,477.29,Yes
CUST-00868,Female,0,Yes,No,50,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,73.05,3651.48,No
CUST-00869,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.11,3358.58,Yes
CUST-00870,Female,1,No,No,20,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,82.31,1635.48,No
CUST-00871,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.54,572.41,No
CUST-00872,Female,0,Yes,No,70,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,77.07,5401.27,No
CUST-00873,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),85.88,1014.43,No
CUST-00874,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,146.73,No
CUST-00875,Female,0,Yes,No,20,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,75.26,1489.5,No
CUST-00876,Male,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.57,1376.73,No
CUST-00877,Female,1,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.45,1827.03,No
CUST-00878,Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.41,369.63,No
CUST-00879,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.64,18.8,Yes
CUST-00880,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),64.77,78.0,No
CUST-00881,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.82,49.54,No
CUST-00882,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,79.53,1502.29,No
CUST-00883,Male,0,No,No,27,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,56.76,1512.94,No
CUST-00884,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,95.88,1052.1,No
CUST-00885,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,91.31,90.57,Yes
CUST-00886,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,77.64,55.03,No
CUST-00887,Male,1,No,Yes,7,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),75.52,537.62,No
CUST-00888,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),106.76,216.21,No
CUST-00889,Female,0,No,Yes,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),86.43,2582.98,Yes
CUST-00890,Male,0,Yes,No,71,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),72.13,5122.45,No
CUST-00891,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.24,3088.29,Yes
CUST-00892,Male,0,No,Yes,33,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,58.96,1947.88,Yes
CUST-00893,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,88.82,338.96,No
CUST-00894,Male,0,Yes,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.22,944.71,No
CUST-00895,Female,0,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.26,2092.26,No
CUST-00896,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.43,251.96,No
CUST-00897,Female,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.79,1111.76,No
CUST-00898,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.0,56.64,Yes
CUST-00899,Male,1,Yes,No,9,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),65.3,594.46,No
CUST-00900,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,88.98,536.88,No
CUST-00901,Male,1,Yes,No,1,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),57.07,85.39,No
CUST-00902,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,86.7,3716.69,No
CUST-00903,Female,1,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.96,418.95,No
CUST-00904,Male,0,No,No,64,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Mailed check,56.77,3635.42,No
CUST-00905,Male,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.98,1809.54,No
CUST-00906,Female,0,No,No,48,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,83.58,4016.14,No
CUST-00907,Female,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.39,684.85,Yes
CUST-00908,Male,0,No,No,14,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),72.05,1009.14,Yes
CUST-00909,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),70.8,2752.04,No
CUST-00910,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,95.07,4372.83,Yes
CUST-00911,Male,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.56,2174.33,No
CUST-00912,Male,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.91,191.68,No
CUST-00913,Male,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),100.92,5380.31,Yes
CUST-00914,Female,0,Yes,Yes,71,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),64.32,4551.13,No
CUST-00915,Female,0,No,No,66,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,61.95,4085.0,No
