gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargePerTenure,NumServices,HighValue,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2yr,TenureGroup_2-4yr,TenureGroup_4+yr
0,0,1,0,35,1,0,93.04,3251.33,1,2.58,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,0,0,1,9,1,0,63.61,562.42,1,6.36,2,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,0,29,1,1,71.64,2064.33,1,2.39,3,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
1,0,0,0,37,1,0,73.95,2722.73,0,1.95,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,1,0,50,1,1,95.14,4749.66,0,1.87,3,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True
1,0,0,0,14,0,1,43.38,595.45,0,2.89,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
1,1,1,0,2,1,1,94.73,210.78,0,31.58,4,1,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,0,1,0,50,1,1,18.27,922.69,0,0.36,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True
0,0,0,0,70,0,1,23.86,1658.8,0,0.34,0,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
0,0,1,0,46,1,0,19.38,901.58,1,0.41,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,1,0,8,0,0,49.96,381.06,0,5.55,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,1,0,15,0,0,80.78,1199.78,1,5.05,2,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
1,0,1,0,3,1,1,83.5,255.91,1,20.88,1,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,1,0,31,1,0,89.21,2755.35,0,2.79,2,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0,1,0,3,1,1,51.78,141.69,0,12.94,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,0,1,9,1,1,68.37,631.8,1,6.84,3,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
0,1,0,0,20,1,0,34.91,687.03,0,1.66,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
1,1,1,0,58,1,1,89.96,5213.8,0,1.52,2,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
0,0,0,1,11,1,0,100.65,1096.98,1,8.39,4,1,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,0,1,0,7,1,0,86.54,598.34,1,10.82,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,0,1,11,1,0,53.64,605.75,1,4.47,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,64,1,1,55.14,3522.79,0,0.85,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,1,0,0,29,1,1,96.0,2791.83,0,3.2,4,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False
1,0,1,0,4,1,0,78.05,305.0,1,15.61,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,0,7,1,1,70.91,498.56,1,8.86,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,0,12,0,0,93.33,1138.52,1,7.18,3,1,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False
1,0,0,1,3,1,1,66.6,192.22,1,16.65,2,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,1,0,2,1,0,31.81,76.58,1,10.6,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0,0,0,1,7,1,1,99.67,681.79,1,12.46,3,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,1,1,0,50,1,1,81.06,4029.63,0,1.59,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,1,0,9,1,0,99.17,890.18,1,9.92,3,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,0,1,0,11,1,1,84.11,918.4,1,7.01,2,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False
0,0,0,0,36,1,0,29.23,1057.38,0,0.79,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False
1,0,0,1,1,1,1,97.91,82.54,1,48.96,4,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0,1,0,0,51,0,0,49.74,2541.13,1,0.96,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,0,0,35,1,0,32.47,1140.38,0,0.9,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
1,0,0,1,2,1,1,29.29,54.05,1,9.76,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0,0,1,0,33,1,0,66.81,2194.82,0,1.96,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1,0,1,1,58,1,1,31.52,1839.94,0,0.53,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
1,0,1,0,15,1,1,31.6,479.37,1,1.98,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
1,1,0,0,12,1,0,77.54,917.75,0,5.96,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
0,0,0,0,60,1,0,87.28,5244.9,1,1.43,3,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,0,1,0,67,1,1,84.84,5688.84,0,1.25,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
1,1,1,1,33,1,1,71.05,2355.17,0,2.09,2,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,13,1,0,80.23,1035.61,0,5.73,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,0,1,1,39,1,1,70.84,2765.52,1,1.77,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
1,0,1,1,47,1,1,98.44,4616.75,1,2.05,3,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0,0,1,0,10,1,1,83.9,840.96,0,7.63,2,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,1,1,0,3,1,0,90.29,259.48,1,22.57,3,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False
0,0,0,0,55,0,0,92.24,5073.19,1,1.65,3,1,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True
0,0,1,0,1,1,0,98.38,93.19,1,49.19,3,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0,0,1,0,52,1,0,72.42,3781.14,0,1.37,2,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,0,0,45,1,0,29.57,1350.81,0,0.64,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
1,0,0,1,50,1,1,85.62,4270.55,1,1.68,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,0,0,39,1,1,26.67,1050.59,0,0.67,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
0,0,0,0,55,1,1,81.81,4511.03,1,1.46,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,1,1,1,49,1,0,58.03,2832.18,1,1.16,3,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,1,0,30,0,0,68.93,2059.9,0,2.22,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,34,1,0,87.97,2993.16,1,2.51,1,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,0,0,8,1,1,91.6,735.99,1,10.18,2,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,0,0,39,1,0,104.43,4078.79,1,2.61,3,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
0,0,0,0,8,1,0,61.07,493.24,1,6.79,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0,0,61,1,1,42.93,2619.34,0,0.69,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
0,0,1,0,34,1,1,71.01,2414.31,0,2.03,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False
1,0,1,0,50,1,0,97.94,4893.15,0,1.92,3,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0,1,0,38,1,1,85.73,3257.36,0,2.2,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0,1,1,65,1,1,30.51,1993.23,0,0.46,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,1,0,1,9,1,1,90.98,810.3,1,9.1,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,3,1,1,88.06,253.07,1,22.02,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,0,1,1,26,1,0,89.81,2342.42,0,3.33,2,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
1,0,1,0,52,1,1,22.06,1160.29,0,0.42,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
1,0,0,0,20,1,0,23.77,486.33,0,1.13,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1,0,1,0,63,1,1,92.95,5849.35,0,1.45,2,1,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,0,1,46,1,1,90.0,4123.13,1,1.91,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
0,0,0,0,49,1,0,104.72,5119.01,0,2.09,3,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
0,0,1,1,4,1,1,90.03,368.93,0,18.01,2,1,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0,0,1,63,1,0,83.96,5282.01,1,1.31,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,0,1,58,1,1,53.68,3106.72,0,0.91,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,0,0,34,1,1,61.34,2085.33,0,1.75,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,0,0,54,1,1,80.78,4354.84,0,1.47,4,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,0,1,0,55,1,1,28.81,1595.92,0,0.51,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0,1,0,71,1,0,63.5,4502.52,0,0.88,3,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0,0,1,11,1,0,23.76,250.41,1,1.98,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,0,0,39,0,1,83.35,3267.95,0,2.08,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
1,0,0,0,46,1,0,102.41,4724.89,1,2.18,4,1,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
